00-E0-4C-9A-B9-EE,37021239000098,1550136969,1550136969
00-E0-4C-9A-B9-EE,37021239000245,1550136982,1550136982
00-E0-4C-9A-B9-EE,37021239000247,1550137071,1550137071
00-E0-4C-9A-B9-EE,37021239000089,1550137073,1550137073
00-E0-4C-9A-B9-EE,37021239000246,1550137347,1550137347
00-E0-4C-9A-B9-EE,37021239000249,1550137448,1550137448
00-E0-4C-9A-B9-EE,37021227120517,1550137699,1550137783
00-E0-4C-9A-B9-EE,37021224120228,1550137783,1550137783
00-E0-4C-9A-B9-EE,37021239000091,1550137833,1550137833
00-E0-4C-9A-B9-EE,37021239000246,1550137964,1550137964
00-E0-4C-9A-B9-EE,37021239000247,1550137988,1550137988
00-E0-4C-9A-B9-EE,37021239000245,1550138115,1550138115
00-E0-4C-9A-B9-EE,37021239000098,1550138154,1550138154
